hotel_id,hotel_name,country,city,hotel_type,star_rating,total_rooms,hotel_facilities,hotel_description,nearby_attractions,latitude,longitude,website,customer_id,first_name,last_name,full_name,email,phone,birth_date,gender,country_customer,city_customer,address,postal_code,language_preference,loyalty_level_customer,registration_date,marketing_consent,booking_id,booking_date,checkin_date,checkout_date,nights,adults,children,infants,room_type,rooms_booked,booking_channel,special_requests,is_cancelled,cancellation_date,cancellation_reason,total_price,room_price,tax_amount,service_fee,paid_amount,payment_status,payment_method,booking_source,promotion_code,discount_amount,created_timestamp,updated_timestamp,created_by,booking_status,review_id,review_rating,review_title,review_text,review_date,helpful_votes,is_verified_review,reviewer_location,stay_date,trip_type,room_type_reviewed,source_system,created_at,updated_at
H00390,Gray-Hull,Chile,Concepción,City Hotel,2,30,Free WiFi,Cultural just skin weight. Education surface wide reality appear. Event knowledge worry treatment.,Shopping Mall,-68.235004,3.264084,http://brown.com/,,David,Nixon,David Nixon,brandonbutler@example.com,430-769-5697,1956-03-23,Other,Sweden,Gothenburg,"267 Michael Coves, Gothenburg",YB 57180,es,platinum,2024-12-11,False,BKG_000000489,2025-10-04,2025-09-25,2025-10-08,13,3,0,2,single,3,Phone,,True,2025-02-13,Customer Request,0,1371.65,12.85,1.35,0,Pending,Cash,TravelAgency,PROMO879,0.0,2024-06-10 13:25:15,2025-08-18 17:23:03,USER,Cancelled,REV_00000489,3,Expect issue hard rather we law.,Month professor exist my deep in light. Hotel feeling call many. Court executive wind mean four food wind.,2025-09-20,28,False,London,2025-01-23,Business,single,MobileApp,2024-06-10 13:25:15,2025-08-18 17:23:03
H00879,"Harvey, Floyd and Faulkner",Italy,!!Naples,Boutique,2,Five,Free WiFi,Own low blue activity its center.,"Beach,Museum,Park",73.827782,-14.355602,http://mckenzie.info/,C0004484, Madeline ,Flowers, Madeline  Flowers,hoganamy@example.com,+1-387-593-7533,1999-04-24,M,Canada,Calgary,,SW 81745,de,,2025-03-23,False,BKG_000000490,2024-04-16,2025-04-11,2025-04-21,10,2,3,1,single,3,Phone,,True,2025-03-17,Customer Request,117.66,140.54,88.88,90.34,109.9,Refunded,Credit Card,Booking.com,NO_PROMO,2.76,2024-10-12 14:38:01,2025-06-04 01:09:10,API,Confirmed,REV_00000490,3,Whole character image across form.,"Side end room offer response finish we. Them goal space too local night card.
Range Republican word issue. Staff official board no whose.",2025-03-24,95,False,Brno,2025-09-06,Leisure,single,MobileApp,2024-10-12 14:38:01,2025-06-04 01:09:10
H00134,Harris-Marquez,United Kingdom,London,Business Hotel,4,359,"Pool,Gym,Spa",Customer really at various enjoy change. Science ever my rate prevent. Civil trip instead.,"Beach,Museum,Park",-77.900113,31.565118,https://www.rivas.com/,C0003704,Justin,Sparks,Justin Sparks,lisa98@example.com,001-579-658-3176x9414,2003-06-11,M,Austria,Salzburg,"321 Brian Stravenue, Salzburg",GP 85030,tr,,2025-06-16,True,BKG_000000491,2024-12-16,2025-06-21,2025-06-28,7,4,2,2,suite,1,Web,No requests,True,2025-03-06,,1974.96,622.95,263.15,0,131.64,Paid,Credit Card,Airbnb,PROMO940,155.36,2024-10-23 20:19:27,2025-05-30 00:13:37,USER,Confirmed,REV_00000491,5,Nature hold major voice.,Particular office myself certainly. Old owner magazine especially reach character major.,2024-10-09,19,False,Nairobi,2025-08-20,Couple,double,MobileApp,2024-10-23 20:19:27,2025-05-30 00:13:37
H00265,Sanders-Kennedy,Romania...,Brasov,Budget Hotel,4,269,Free WiFi,Charge stock develop free admit political. Low true prove open career.,Shopping Mall,-7.133956,-177.974289,http://chavez.com/,C0002836,Thomas,Williams,Thomas Williams,,529.616.1096,1963-05-15,Other,India,Hyderabad,"53166 Teresa Place, Hyderabad",KC 49648,fr,Gold,2024-11-30,True,BKG_000000492,2025-05-25,2025-10-22,2025-11-03,12,3,1,0,single,2,Agent,No requests,False,,,1636.74,229.26,287.71,39.78,596.67,Failed,Cash,Booking.com,NO_PROMO,57.97,2025-09-10 07:07:23,2025-05-30 19:29:11,USER,Pending,REV_00000492,1,Case arrive consider area military level possible.,Support evening long major society. Can another team second big finish. Ask physical the building degree including.,2023-12-27,56,False,Bogotá,2025-02-02,Business,single,MobileApp,2025-09-10 07:07:23,2025-05-30 19:29:11
H00137,"Davis, Mills and Pugh",Turkey,Antalya,Budget Hotel,5,442,Free WiFi,Make speech all environmental information. Per small lose medical artist note alone.,"Beach,Museum,Park",-74.177769,109.955797,https://www.hogan.com/,C0002377,Gina,Marquez,Gina Marquez,tuckercaitlin@example.org,299.308.3076x562,1947-11-04,Other,Bulgaria,Sofia,"19791 Samuel Run Suite 687, Sofia",OZ 39244,tr,Gold,2024-10-12, False ,BKG_000000493,2025-08-16,2026-08-04,2026-08-08,4,2,0,1,suite,1,Agent,Extra bed,   ,2025-06-20,Hotel Closed,1672.43,Ten,80.48,,369.14,Pending,Debit Card,TravelAgency,,16.61,2024-01-02 01:42:09,2025-06-04 20:02:00,USER,Confirmed,REV_00000493,2,Certainly finish better thousand.,Nearly number writer plant system office bring. Miss open score. Compare amount kid wall record southern.,2025-06-14,33,True,Brno,2024-12-30,,suite,APIGateway,2024-01-02 01:42:09,2025-06-04 20:02:00
H00764,"Rodriguez, Smith and Flores",???,Bursa,City Hotel,2,254,Free WiFi,Store record no protect own away and. Dog business quite structure our list see.,Historic Site,63.651499,-177.688289,http://www.white.com/,C0003191,Sarah,Johnson,Sarah Johnson,benjamincalhoun@example.net,587.789.3177,1993-01-20,M,Saudi Arabia,Riyadh,"045 Padilla Squares Apt. 315, Riyadh",EI 55205,es,Platinum,2024-03-04,False,BKG_000000494,2023-11-19,2025-03-17,2025-03-30,13,1,2,1,double,Ten,Phone,Late check-in,True,2025-06-14,,664.23,864.7,183.24,39.3,549.28,Failed,PayPal,Booking.com,NO_PROMO,55.95,2023-12-27 14:23:00,2025-09-11 14:30:37,???,,REV_00000494,5,Hair less get two contain.,Me rule body care. Candidate state financial small loss.,2025-09-12,11,True,Galway,2024-12-31,Leisure,suite,CloudBooking,2023-12-27 14:23:00,2025-09-11 14:30:37
H00305,Williams and Sons,!!Chile,Viña del Mar,Business Hotel,3,171, Free WiFi ,Rate speech rest. Cost type growth degree blue.,"Beach,Museum,Park",-23.679513,-60.565098, https://reyes.com/ ,C0002863,Kent,Lopez,Kent Lopez,fsanchez@example.net,+1-885-302-9139,1946-02-20,F,Egypt,Cairo,"03936 Lisa Meadow Apt. 445, Cairo",QF 75209,es,,2024-05-08,False,BKG_000000495,2025-03-05,2025-02-11,2025-02-18,7,4,3,0,single,3,Agent,,True,2025-01-10,,1748.63,737.18,276.48,50.11,833.79,Paid,Debit Card,Booking.com,NO_PROMO,147.94,2025-10-18 03:43:30,2025-10-15 18:06:20,API,   ,REV_00000495,5,Material citizen reduce section team customer focus push.,Animal someone worry in executive maintain forget. Air career only environmental after wide how.,2024-11-21,78,False,Split,2025-01-28,Solo,double,APIGateway,2025-10-18 03:43:30,2025-10-15 18:06:20
H00258,Decker Group,Slovakia,Presov,Business Hotel,2,486,Restaurant,Financial along probably church almost. Now Mrs stock Congress within born upon first.,Historic Site,-58.175345,-171.126585,,C0004452,Peter,Patton,Peter Patton,virginia01@example.org,375.696.7819,1976-11-06,Other,Brazil,Salvador,"64091 Steven Route Apt. 503, Salvador",___,en,SILVER,2024-11-11,False,BKG_000000496,2024-10-24,2025-09-02,2025-09-02,1,2,0,1,suite,3,Mobile App,Extra bed,True,2025-06-28,Payment Failed,1916.38,259.5,123.89,75.13,1886.57,Failed,PayPal,Airbnb,,167.29,2025-01-27 20:41:00,2025-03-13 22:43:50,AGENT,Confirmed,REV_00000496,1,Student already vote whose others analysis strategy out.,Same him health. Senior party again more. Would direction floor spend.,2025-05-26,41,True,Rosario,2024-11-27,Business,double,CloudBooking,2025-01-27 20:41:00,2025-03-13 22:43:50
H00582,Contreras-Carter,Italy,Naples,Boutique,1,243,,Thought act power imagine size.,Historic Site,-35.193029,-171.242585,!!https://greene.com/,C0003519,Maria,Benton,Maria Benton,frogers@example.net,8934939614,1990-04-28,M,Germany,Cologne,"40311 Isabella Plain Suite 662, Cologne",QZ 65199,en,Silver,2025-02-16,   ,BKG_000000497,2025-08-21,2026-01-16,2026-01-23,7,3,2,0,suite,2,Mobile App,,True,,Hotel Closed,1395.89,819.05,70.24,96.8,746.5,Refunded,Cash,TRAVELAGENCY,,66.96,2024-03-02 13:12:33,2025-05-27 09:46:33,USER,Cancelled,REV_00000497,-1,Official space realize rest.,"Suffer seven term theory spring east. Water remember threat fall laugh range card.
Administration produce ok. Cultural hard floor society.",2025-10-18,41,True,Rosario,2025-07-17,Family,suite,LegacySystem,2024-03-02 13:12:33,2025-05-27 09:46:33
H00773,Logan-Turner,Saudi Arabia,Mecca,Business Hotel,2,293,Free WiFi,"After determine hotel. Page radio guess thousand drive.
Example husband true PM hot shake song.",Historic Site,-5.832389,-48.961352,http://martin.biz/,C0000385,Christopher,Anderson,Christopher Anderson,jacquelineibarra@example.net,+1-757-417-8305x63444,1975-06-09,M,France,Nice...,"6864 Shaw Streets Suite 134, Nice",IV 75292,de,Silver,2023-07-03,False,BKG_000000498,2025-09-24,2026-08-14,2026-08-23,9,3,1,1,double,1,Phone,No requests,False,,,1788.36,1290.63,,62.19,1323.52,Pending,Credit Card,Direct,NO_PROMO,34.72,2024-10-15 21:52:15,2025-08-23 04:43:44,SYSTEM,Confirmed,REV_00000498,3,Human continue prevent somebody voice respond game house.,Performance far often apply participant. Win seem cost condition start full hold.,2024-12-05,Ten,True,Mumbai,2024-11-09,Solo,double,MobileApp,2024-10-15 21:52:15,2025-08-23 04:43:44
H00363,Collins Group,Netherlands,Amsterdam,Budget Hotel,3,171,"Pool,Gym,Spa",Investment assume lose general suffer else. Treat mean another us tell.,Historic Site,-21.980676,-3.530992,https://williams.com/,C0001235,Adrian,Gray,Adrian Gray, hollycarter@example.net ,(606)601-4690x75996,1972-07-27,F,Norway,Trondheim,"9122 Sierra Mountain, Trondheim",IX 55709,tr,Silver,2023-04-04,False,BKG_000000499,2024-04-10,2026-06-27,2026-07-09,12,1,3,0,double,3,Mobile App,Extra bed,False,,,438.13,261.34,13.72,81.57,71.73,Failed,PayPal,TravelAgency,PROMO120,41.05,2025-05-10 00:19:56,2025-01-23 18:37:28,AGENT,Cancelled,REV_00000499,5,Now environment sport scene structure skill.,Late successful position above argue area. Total grow environment in. East feeling product ten.,2024-09-08,53,True,Leuven,2025-03-08,Couple,suite,APIGateway,2025-05-10 00:19:56,2025-01-23 18:37:28
H00357,Jones PLC,Turkey,Bursa, Budget Hotel ,2,253,"Pool,Gym,Spa",Name agent animal professional lead sometimes. Value parent little he practice drop.,Historic Site,-23.905408,130.646556,https://curtis-alvarez.com/,C0001201,Christy,Jackson,Christy Jackson,billy53@example.org,638.908.7910x90895,1987-03-26,Other,United Arab Emirates,Sharjah,"901 William Court Suite 785, Sharjah",SL 59209,fr,Gold,2023-12-26,False,BKG_000000500,2025-01-09,2025-01-03,2025-01-09,6,1,3,2,double,2,Agent,Late check-in,False,,,992.32,1116.91,140.85,79.0,377.74,Refunded,Credit Card,Direct,,77.1,2024-11-02 21:20:14,2025-02-07 07:08:19,SYSTEM,Pending,REV_00000500,2,School place teacher indicate.,Fish step morning. Buy run capital stay right. Deal one add scientist.,2025-07-03,23,True,Ankara,2025-07-12,Family,suite,CloudBooking,2024-11-02 21:20:14,2025-02-07 07:08:19
H00820,Allen Inc,Peru,Trujillo,City Hotel,5,135,"Pool,Gym,Spa",   ,Shopping Mall,-27.174442,-147.53534,http://rice-snow.com/,C0003484,Eric,___,Eric ___,zjohnson@example.com,674.973.5585x78864,1985-04-04,F,Slovakia,Kosice,"935 Ramirez Dale, Kosice",SY 32458,de,Bronze,2023-01-28,True,BKG_000000501,2023-11-02,2025-10-11,2025-10-16,5,1,3,0,suite,1,Agent,,True,2025-09-11,,302.71,972.54,295.21,37.4,41.34,Failed,PayPal,Booking.com,NO_PROMO,99.24,2024-12-29 16:06:30,2024-11-05 09:03:19,AGENT,Cancelled,REV_00000501,Ten,Reduce prevent particularly.,"World interview expert discuss security.
Work section save really. Stay partner military know sell be herself.",2024-10-13,77,TRUE,Berlin,2025-03-13,Leisure,   ,CloudBooking,2024-12-29 16:06:30,2024-11-05 09:03:19
H00277,"Hawkins, Carter and Salazar",???,,Budget Hotel,2,245,Free WiFi,Interview give him others form must figure level. moment themselves on wide teach.,Shopping Mall,-52.812053,87.637936,https://bryant-graves.com/,C0000729,Heather,wu,Heather wu,cherylcunningham@example.net,730.588.7556x23884,"Jan 32, 2025",Other,Peru,Trujillo,"774 Stephen Mill Suite 596, Trujillo",HM 11160,es,,2025-06-24,True,BKG_000000502,2025-08-03,2025-08-25,2025-08-29,4,4,1,2,suite,2,Mobile App,No requests,False,,,1025.13,71.39,156.14,86.78,1008.79,Paid,Cash,Booking.com,NO_PROMO,53.11,2023-12-23 03:16:12,0000-00-00,SYSTEM,!!Cancelled,REV_00000502,1,Room happen address instead.,"Surface maintain address. Occur region indicate walk maybe. Really animal direction figure they chair.
Choice answer language. Wind still per power.",2024-05-27,13,False,Warsaw,2025-01-14,Leisure,single,CloudBooking,2023-12-23 03:16:12,0000-00-00
H00695,"Moon, Thornton and Benitez",Spain,Barcelona,Business Hotel,1,66,Restaurant,Interesting wrong mind. Wear goal power card religious father.,"Beach,Museum,Park",-18.048418,74.966648,http://hudson.com/,C0003739,Briana,Jimenez,Briana Jimenez,johnsmith@example.net, (758)974-4915x40534 ,1972-12-16,Other,South Africa,Johannesburg,"524 Rivera Island, Johannesburg",TA 53940,tr,,2025-02-09,True,BKG_000000503,2025-09-03,2025-11-25,2025-12-05,10,4,2,2,suite,0,Agent,,True,2025-09-15,Payment Failed,583.17,794.54,208.2,-1,325.39,Refunded,PayPal,Airbnb...,NO_PROMO,78.42,2024-10-13 04:05:08,2025-01-19 10:17:34,???,Confirmed,REV_00000503,2,Weight keep professor brother.,Old onto peace generation star painting. True term you focus lay above artist likely. Past institution table financial debate. Speech still know his.,2024-05-31,88,True,Brno,2025-10-16,Solo,single,CloudBooking,2024-10-13 04:05:08,2025-01-19 10:17:34
H00800,"Davis, Martinez and Little",Denmark,Odense,Resort,5,84,Restaurant,House gas despite. Leg collection drug radio safe.,Shopping Mall,-72.100754,19.350185,https://carpenter.com/,C0000225,Brian,Edwards,Brian Edwards,kjames@example.com,593.814.0049x8336,1960-03-10,F,Hungary,Budapest,"40125 Jason Forges Apt. 146, Budapest",LI 94230,de,Silver,2024-09-20,True,BKG_000000504,2024-01-12,2026-09-17,2026-09-19,2,3,2,2,single,3,Phone,Late check-in,False,,,1629.26,225.83,7.15,39.3,1238.84,Paid,PayPal,Airbnb,,68.49,2024-01-03 06:56:51,2025-02-27 20:48:41,AGENT,Pending,REV_00000504,5,Popular affect build production water foreign.,Player impact professor that. Able yes style use east be. Fish main true leave.,2024-05-05,78,False,New York,2025-10-25,Couple,double,CloudBooking,2024-01-03 06:56:51,2025-02-27 20:48:41
H00407,"Hanson, Barton and Clark",Argentina,Buenos Aires,Budget Hotel,5,476,"Pool,Gym,Spa",Left relationship risk foreign number bad. Bit partner player hold ahead.,"Beach,Museum,Park",-7.909364,51.018762,https://www.johnson.biz/,C0003907,Derek,Parks,Derek Parks,rmann@example.com,617.229.3347x081,1985-02-24,???,Peru,Lima,"6215 Allen Summit, Lima",XI 90877,en,Gold,2023-02-16,True,BKG_000000505,2024-11-23,02/30/2025,2026-03-21,3,4,1,0,--,1,Agent,,False,,,1167.13,734.31,14.53,52.8,362.25,Pending,PayPal,TravelAgency,NO_PROMO,27.33,"Jan 32, 2025",2025-08-12 10:26:37,,Pending,REV_00000505,2,Ago seven her others coach worry.,I artist receive series indeed through. Policy everything compare window method police.,2025-06-05,4,True,Pecs,2025-04-14,Leisure,double,LegacySystem,"Jan 32, 2025",2025-08-12 10:26:37
H00971,"Lam, Long and Smith",Israel,,Business Hotel,1,193,"Pool,Gym,Spa",Hit mention three impact car education. Wrong attorney media painting.,"Beach,Museum,Park",10.862131,99.351447,https://www.beard-johnson.com/,C0000090,William,Mitchell,William Mitchell,jacquelinevasquez@example.com,798.824.1951,1980-10-08,Other,Kenya,Nakuru,"541 John Stravenue Suite 980, Nakuru",VZ 81733,es,Bronze,2024-11-26,True,BKG_000000506,2025-09-09,2026-01-28,2026-01-31,3,3,0,1,suite,1,Phone,,True,2024-11-16,Hotel Closed,1562.93,627.56,272.65,46.78,67.17,Pending,Cash,Airbnb,NO_PROMO,,2025-08-04 19:21:05,2024-11-22 17:19:51,USER,Pending,REV_00000506,3,Far wrong bag challenge doctor decade those.,Exactly sister store tree still. School stand institution prove voice by type. However somebody song central. Describe official establish most seek.,2025-04-24,96,False,Lima,2024-12-19,Leisure,suite,APIGateway,2025-08-04 19:21:05,2024-11-22 17:19:51
H00604,Singh-Kelley...,Morocco,Rabat,Business Hotel,5,339,"Pool,Gym,Spa",Even bad network floor decade current north thank.,Historic Site,-80.716032,-83.601703,http://www.anderson.com/,C0002019,William,Woods,!!William Woods,kim24@example.net,4802419711,1983-11-19,Other,Kenya,Kisumu,"92417 Ryan Cliffs, Kisumu",DA 64742,fr,Bronze,2025-02-10,False,BKG_000000507,2024-09-03,2025-01-12,2025-01-23,11,3,3,1,single,0,Phone,Late check-in,True,2025-06-30,No Show,1208.96,792.47,Ten,72.75,503.91,Pending,!!Debit Card,___,,75.4,2025-06-14 10:10:04,2024-11-06 18:53:51,API,Pending,REV_00000507,2,Movement move cover sign glass decide could.,Current various card story subject picture now together. Full beautiful executive media south.,2025-07-10,67,True,Shenzhen,2025-01-21,Business,single,MobileApp,2025-06-14 10:10:04,2024-11-06 18:53:51
H00223,Mayo-Gonzalez,Finland,Helsinki,Boutique,3,0,Restaurant,I interest although sea as often TV company. Rich treat you feeling capital.,"Beach,Museum,Park",83.319637,-102.392175,http://barrett.org/,C0000047,Douglas,Garza,Douglas Garza,chavezbrandon@example.com,376-542-1244x2132,1990-04-23,F,Nigeria,Abuja,"637 Dunn Path Apt. 433, Abuja",TO 92893,de,Platinum,2024-08-28,True,BKG_000000508,2025-02-18,2026-10-09,2026-10-13,4,4,Ten,0,double,3,Agent,No requests,True,2025-07-08,,1859.17,967.39,109.09,13.48,1658.16,Paid,Credit Card,Direct,PROMO765,93.32,2024-11-10 04:49:38,2025-05-29 18:56:48,SYSTEM,Confirmed,REV_00000508,1,School so return week.,Become by chair almost. Political hair worry shake drop information fish firm. Others then should share environment trade similar administration.,2024-02-28,6,True,Hiroshima,2025-08-19,Couple,double,CloudBooking,2024-11-10 04:49:38,2025-05-29 18:56:48
H00742,Johnson Ltd,Turkey,Antalya,Boutique,5,383,"Pool,Gym,Spa",Moment whether whether significant minute. Entire son along.,Historic Site,65.316713,107.148502,http://castillo.com/,C0002409,Kim,Oconnor,Kim Oconnor,test@,981.415.6574x1114,1958-06-02,F,Italy,Milan,"538 Riley Field, Milan",XU 71685,de,Platinum,2025-01-07,True,BKG_000000509,2024-05-09,2026-08-28,2026-09-07,10,3,2,1,double,3,Web,no requests,True,2025-06-24,,346.49,561.13,46.4,57.18,78.93,Pending,Debit Card,TravelAgency,NO_PROMO,86.77,2025-02-13 09:22:57,2025-05-04 00:23:35,API,Pending,REV_00000509,4,Until at available section.,Position top before. Tonight together may itself choose. Beyond the energy blue kitchen clear Mr there.,2024-10-01,81,True,,2025-09-26,Couple,double,LegacySystem,2025-02-13 09:22:57,2025-05-04 00:23:35
H00947,Ortiz-Buck,Colombia,Medellín,Luxury Hotel,3,297,Restaurant,Cost whatever training former sell best. Employee newspaper soldier east Mrs.,"beach,museum,park",38.577386,4.774252,http://meyer.com/,C0002807,Matthew,Hughes,Matthew Hughes,morrowpatricia@example.net,001-978-920-2875x7645,1988-12-15,Other,Ireland,Cork,"0233 Oneill Pines, Cork",EQ 49612,en,,2024-06-30,True,BKG_000000510,,2026-04-29,2026-05-09,10,2,0,2,???,3,Mobile App,,True,2025-08-03,Payment Failed,1324.28,292.69,131.26,-1,637.02,Failed,Cash,Booking.com,PROMO787,145.94,2025-01-31 12:09:05,2025-02-14 23:55:51,SYSTEM,Pending,REV_00000510,1,Democratic growth begin wear enter building common.,Student serve government than speech see whether. Material feel cold. Security blood science analysis strong.,2025-04-20,88,False,Arequipa,2025-10-14,Leisure,single,MobileApp,2025-01-31 12:09:05,2025-02-14 23:55:51
H00696,Davila-Boyd,Finland,Tampere,Business Hotel,2,359,"Pool,Gym,Spa",Field law born. You paper beat.,"Beach,Museum,Park",49.945102,-136.810281,https://www.gutierrez.com/,___,Mary,Miller,Mary Miller,ncampbell@example.net,001-779-695-1225,1989-07-20,M,___,Concepción,"70454 Amy Bypass, Concepción",ON 71355,de,Silver,2025-08-23,False,BKG_000000511,2024-01-26,2026-08-03,2026-08-14,11,2,9999,1,suite,2,Agent,Late check-in,True,2025-10-07,,73.0,283.7,8.71,11.72,47.31,Pending,Credit Card,TravelAgency,PROMO474,7.15,2024-09-15 05:55:18,2025-10-09 17:02:18,SYSTEM,Pending,REV_00000511,2,Beautiful development myself war music.,Recent piece stop research offer. When church glass ability part.,2025-01-18,49,True,Trondheim,2025-03-02,Solo,single,   ,2024-09-15 05:55:18,2025-10-09 17:02:18
H00892,"Morgan, Watkins and Kennedy",Austria,Linz,Boutique,5,207,Restaurant,Action picture culture team power wait range. Describe real watch. Nor cold general manage.,Historic Site,65.870078,-99.61914,http://smith-wells.com/,C0003977,Ashley,Chambers,Ashley Chambers,khill@example.org,711.816.2750x369,1960-11-09,M,Bulgaria,Varna,"61723 Christopher Valley Apt. 961, Varna",TH 44097,de,,2025-07-22,???,BKG_000000512,2024-01-14,2026-02-17,2026-02-24,7,4,3,1,,1,Web,,False,,,639.5,560.62,69.19,93.47,485.47,Refunded,Credit Card,Direct,NO_PROMO,144.91,2025-02-26 12:32:58,2025-10-21 08:15:50,SYSTEM,Confirmed,REV_00000512,3,Better theory me director throughout central.,Girl door meeting organization. Play huge idea hit beat wrong her. Thousand range peace reduce heart. Staff old teacher itself.,02/30/2025,57,True,Washington D.C.,2025-05-26,Couple,double,LegacySystem,2025-02-26 12:32:58,2025-10-21 08:15:50
